ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,manager,2017,2018,2019,2020,2021,2022,all
159964.SZ,平安创业板ETF,平安基金,20190315,股票型,被动指数型,创业板指数收益率,0.15,0.05,4.42,20211231,成钧 钱晶,,,0.07250000000000001,0.6703030303030304,0.14474712515351112,-0.1217633003364705,0.8009999999999999
159962.SZ,四川ETF,华夏基金,20190306,股票型,被动指数型,中证四川国企改革指数收益率,0.5,0.05,0.49,20211231,赵宗庭,,,0.06810000000000005,0.40801423087725863,0.404282199614336,-0.12420095648468203,0.8495999999999999
501063.SH,添富悦享,汇添富基金,20190131,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合财富指数收益率*20%,1.5,0.25,2.53,20211231,赵鹏飞,,,0.08349999999999991,0.3470452053530228,-0.023156612732259767,-0.0665716058485465,0.330813
501070.SH,广发睿阳,广发基金,20190131,混合型,混合型,中证800指数收益率*65%+中证全债指数收益率*35%,1.5,0.25,12.9,20211231,傅友兴,,,0.32197092000000005,0.5375971129531351,0.0680268173111426,-0.06837588432042459,1.02249444
512590.SH,高股息ETF,浦银安盛基金,20190129,股票型,被动指数型,中证高股息精选指数收益率,0.5,0.1,0.4,20211231,陈士俊 高钢杰,,,0.0596000000000001,0.2739713099282748,0.2217201274168456,-0.08385884065001219,0.5108999999999999
501069.SH,质量基金LOF,华宝基金,20190124,股票型,被动指数型,标普中国A股质量价值指数收益率*95%+人民币银行活期存款利率(税后)*5%,0.75,0.1,0.18,20211231,胡洁,,,0.12979999999999992,0.27677465038059834,0.11868284228769499,-0.07696597880646952,0.48950000000000005
501311.SH,新经济港股通LOF,嘉实基金,20190114,股票型,被动指数型,恒生港股通新经济指数收益率(人民币计价)*95%+银行活期存款利率(税后)*5%,0.75,0.15,16.31,20211231,刘珈吟 陈正宪,,,0.04960000000000009,0.4132050304878048,-0.20744286388458172,-0.10445729840081662,0.05279999999999996
501064.SH,国泰价值,国泰基金,20190110,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25,8.78,20211231,郑有为,,,0.42189999999999994,0.6684014347000493,0.3772288496395902,-0.08554725759059748,1.9876999999999998
512150.SH,A50ETF,汇安基金,20181221,股票型,被动指数型,富时中国A50指数收益率,0.5,0.1,0.76,20211231,朱晨歌,,-0.005800000000000027,0.34342926142080893,0.37697550745262537,-0.039871627502175884,-0.060449832870658776,0.6584000000000001
512890.SH,红利低波ETF,华泰柏瑞基金,20181219,股票型,被动指数型,中证红利低波动指数收益率,0.5,0.1,0.81,20211231,柳军,,-0.00019999999999997797,0.21622973784270572,0.09461127108185931,0.19564073656520103,-0.0075433744028162,0.5788
512870.SH,杭州湾区ETF,南华基金,20181214,股票型,被动指数型,中证杭州湾区指数收益率,0.5,0.1,0.65,20211231,莫志刚,,-0.02749999999999997,0.32774578362813644,0.3955541786073892,0.08485958485958488,-0.1109121604338262,0.7379
513680.SH,恒生国企ETF,建信基金,20181213,股票型,被动指数型,恒生中国企业指数收益率(经汇率调整),0.5,0.1,0.34,20211231,李博涵 薛玲 龚佳佳,,0.0015000000000000568,0.0189753320683111,-0.06253062824659411,-0.17480397281756405,0.0031673634866336586,-0.20820000000000005
510850.SH,工银上证50ETF,工银瑞信基金,20181207,股票型,被动指数型,上证50指数收益率,0.5,0.1,4.84,20211231,赵栩,,-0.0007000000000000339,0.2925288673203923,0.19866331293044448,-0.0795690210787442,-0.06686957375212045,0.32987367
501065.SH,经典成长,汇添富基金,20181205,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合财富指数收益率*20%,1.5,0.25,6.72,20211231,雷鸣,,-0.0008000000000000229,0.4196933012916792,0.8253478353140469,-0.11751235497259865,-0.11459754432041587,1.0222021799999998
501067.SH,富时AH50LOF,招商基金,20181203,股票型,被动指数型,富时中国A-H50指数收益率*95%+同期银行活期存款利率(税后)*5%,0.8,0.15,0.18,20211231,苏燕青,,0.0009999999999998899,0.2928364471975224,0.1758887171561051,-0.09095688748685599,-0.043594563331405455,0.32289999999999996
501068.SH,AH50LOF,招商基金,20181203,股票型,被动指数型,富时中国A-H50指数收益率*95%+同期银行活期存款利率(税后)*5%,0.8,0.15,0.06,20211231,苏燕青,,0.0006999999999999229,0.28762742354587256,0.17122011797578385,-0.09463220675944323,-0.04384423949641345,0.3063
512260.SH,中证500低波ETF,华安基金,20181130,股票型,被动指数型,中证500行业中性低波动指数收益率,0.5,0.1,1.36,20211231,苏卿云,,-0.007299999999999973,0.201168530270978,0.1397182153639719,0.20941869021339218,-0.07349720126551473,0.5227999999999999
510550.SH,方正中证500ETF,方正富邦基金,20181130,股票型,被动指数型,中证500指数收益率,0.5,0.1,0.21,20211231,吴昊 张超梁,,-0.00029999999999996696,0.2511255627813906,0.24150339864054382,0.15220611916264087,-0.10526610017889083,0.6005
512040.SH,价值100ETF,富国基金,20181107,股票型,被动指数型,中证国信价值指数收益率,0.6,0.1,2.11,20211231,曹璐迪,,-0.0494,0.2358510414475069,0.2686414708886618,0.26677402039720877,-0.03072033898305076,0.8300000000000001
512920.SH,MSCIETF新华,新华基金,20181107,股票型,被动指数型,MSCI中国A股国际指数收益率,0.5,0.1,0.13,20211231,武磊 邓岳,,-0.06410000000000005,0.38796880008547924,0.4009237875288685,0.01945268710847339,-0.08484260457093575,0.6978
501309.SH,港股通LOF,国泰基金,20181106,股票型,被动指数型,经人民币汇率调整的恒生港股通指数收益率*95%+银行活期存款利率(税后)*5%,0.75,0.2,0.36,20211231,吴向军 朱丹,,0.017099999999999893,0.04472183998427351,0.12936306331733932,-0.13595468177274245,-0.0034708831469338853,0.033600000000000074
501066.SH,东方红恒元,东证资管,20181102,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,1.5,0.25,25.65,20211231,王延飞,,-0.020399999999999974,0.5021446078431374,0.488204500645863,-0.12425765189584285,-0.08518518518518518,0.7537
159961.SZ,深100ETF方正富邦,方正富邦基金,20181102,股票型,被动指数型,深证100价格指数收益率,0.5,0.1,6.4,20211231,吴昊,,-0.04049999999999998,0.5632555231346394,0.5186987534164389,0.009217803529101882,-0.08946590118302009,1.0935000000000001
161132.SZ,易方达科顺定开,易方达基金,20181026,混合型,灵活配置型,中证800指数收益率*40%+中债总指数收益率*40%+中证港股通综合指数收益率*20%,1.5,0.25,1.29,20211231,萧楠,,-0.005499999999999949,0.313486875188575,0.7467075038284839,-0.12778362265474316,-0.0791074031260994,0.8323
501310.SH,价值基金LOF,华宝基金,20181025,股票型,被动指数型,标普沪港深中国增强价值指数收益率*95%+人民币银行活期存款利率(税后)*5%,0.75,0.15,1.31,20211231,周晶,,-0.045399999999999996,0.06837425910245566,-0.14721616802060636,0.03833643122676583,0.031774446184828796,-0.07779999999999998
512820.SH,银行业ETF,汇添富基金,20181023,股票型,被动指数型,中证银行指数收益率,0.5,0.1,7.1,20211231,过蓓蓓,,-0.06740000000000002,0.2546643791550503,-0.008717203657807015,-0.010949219760324109,0.02554044630404472,0.1765000000000001
159959.SZ,央企ETF,银华基金,20181022,股票型,被动指数型,中证央企结构调整指数收益率,0.15,0.05,26.52,20211231,周大鹏,,-0.0353,0.09018347672851672,0.15812494057240647,0.19318555008210186,-0.08786898782082168,0.3255999999999999
512960.SH,央调ETF,博时基金,20181019,股票型,被动指数型,中证央企结构调整指数收益率,0.15,0.05,62.56,20211231,赵云阳,,-0.08509999999999995,0.09443655044267137,0.15719564566064115,0.17545525157504102,-0.08766519823788559,0.24259999999999993
512950.SH,央企改革ETF,华夏基金,20181019,股票型,被动指数型,中证央企结构调整指数收益率,0.15,0.05,57.99,20211231,荣膺,,-0.07769999999999999,0.0895587119158624,0.15583640163200327,0.17434352130865272,-0.08797653958944289,0.244
159960.SZ,H股ETF港股通,平安基金,20180921,股票型,被动指数型,恒生中国企业指数收益率(经汇率调整),0.5,0.1,4.21,20211231,钱晶,,-0.07699999999999996,0.16238760697649215,-0.05284249767008385,-0.17841909869133132,0.0046548709193081515,-0.16114063999999995
501062.SH,南方瑞合LOF,南方基金,20180906,混合型,混合型,沪深300指数收益率*40%+上证国债指数收益率*40%+中证港股通综合指数(人民币)收益率*20%,1.5,0.25,7.97,20211231,史博,,-0.043300000000000005,0.2649980656629024,0.4002470318181065,0.11400792316455675,-0.09088870593894416,0.7156923799999999
510600.SH,申万上证50ETF,申万菱信基金,20180903,股票型,被动指数型,上证50指数,0.5,0.1,0.68,20211231,王赟杰 龚丽丽,,-0.06910000000000005,0.3988035445757248,0.26657488703903087,-0.04197030479752229,-0.06657727800057617,0.47500882
501061.SH,金选300C类LOF,中金基金,20180830,股票型,被动指数型,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.15,0.09,20211231,耿帅军 魏孛,,-0.06740000000000002,0.3738207547169813,0.27335154116269983,0.11643583772521153,-0.02881765287078713,0.7693000000000001
501060.SH,金选300A类LOF,中金基金,20180830,股票型,被动指数型,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.15,0.9,20211231,耿帅军 魏孛,,-0.06659999999999999,0.37975361542581687,0.27663043478260874,0.11919965942954446,-0.028636635331195984,0.7876000000000001
160726.SZ,嘉实瑞享定开,嘉实基金,20180803,混合型,灵活配置型,沪深300指数收益率*50%+恒生指数收益率*40%(人民币计价)+中债综合财富指数收益率*10%,2.0,0.25,29.91,20211231,张金涛,,-0.05840000000000001,0.48304093567251466,0.5328030613708059,-0.03508002518913297,-0.09293342347719741,0.8712368399999999
512770.SH,战略新兴ETF,华夏基金,20180713,股票型,被动指数型,中国战略新兴产业成份指数(简称:新兴成指)指数收益率,0.5,0.1,4.18,20211231,徐猛,,-0.18799999999999994,0.4420975070612795,0.8077152346078514,0.07273412474090839,-0.11413138942561041,1.0173
501059.SH,国企红利LOF,西部利得基金,20180711,股票型,增强指数型,中证国有企业红利指数收益率*90%+商业银行活期存款利率(税后)*10%,1.0,0.25,1.09,20211231,盛丰衍,,-0.01770000000000005,0.2983509771986971,0.23708349666797332,0.17390202167437732,-0.02370026453598232,0.8084
501189.SH,嘉实产业优选LOF,嘉实基金,20180705,混合型,灵活配置型,沪深300指数收益率*45%+恒生指数收益率(人民币计价)*45%+中债综合财富指数收益率*10%,1.5,0.25,16.08,20211231,刘宁 王鑫晨 谭丽,,0.01970000000000005,0.042676346512312245,0.11413248024087314,0.010809897812684863,-0.052552427103350466,0.1339999999999999
161728.SZ,招商优选LOF,招商基金,20180705,混合型,灵活配置型,沪深300指数收益率*60%+恒生综合指数收益率(经汇率调整后)*20%+中债综合(全价)指数收益率*20%,1.5,0.25,23.32,20211231,吴亮谷 姚飞军 尹晓红 马龙,,0.026000000000000023,0.05265724037055078,0.0638258452987496,-0.0008707767328457957,-0.09691476381383995,0.03620000000000001
501188.SH,添富核心精选LOF,汇添富基金,20180705,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%,1.5,0.25,24.18,20211231,何旻 刘伟林 刘江 杨瑨,,0.028999999999999915,0.059406903257170574,0.10701174743024967,-0.09011772508705027,-0.12965831435079717,-0.04479999999999995
160142.SZ,南方优势产业LOF,南方基金,20180705,混合型,灵活配置型,沪深300指数收益率*50%+上证国债指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,1.5,0.25,24.58,20211231,李璇 茅炜,,0.029400000000000093,0.06609642301710737,0.04294310722100649,0.023341201153947173,-0.03365795318640022,0.13119999999999998
501186.SH,华夏兴融LOF,华夏基金,20180705,混合型,灵活配置型,沪深300指数收益率*70%+上证国债指数收益率*30%,1.5,0.2,12.65,20211231,刘明宇 张城源,,0.02639999999999998,0.057900380154011014,0.008476918824288306,-0.008953860210141645,-0.10408407854706371,-0.028200000000000003
161131.SZ,易方达科润LOF,易方达基金,20180705,混合型,混合型,沪深300指数收益率*45%+中证港股通综合指数收益率*35%+中债总指数收益率*20%,1.5,0.25,27.98,20211231,付浩 纪玲云 胡剑,,0.025800000000000045,0.06280475911839282,0.04285189943108823,0.0005279366476022296,-0.10931316506903534,0.012799999999999923
164824.SZ,印度基金LOF,工银瑞信基金,20180615,股票型,股票型,中信证券印度ETP指数收益率*90%+人民币活期存款收益率(税后)*10%,1.6,0.2,3.05,20211231,刘伟琳,,-0.048799999999999955,0.043697478991596726,0.05152979066022535,0.1683575803981623,-0.03678217416236581,0.17579999999999996
512360.SH,平安MSCI国际ETF,平安基金,20180615,股票型,被动指数型,MSCI中国A股国际指数(MSCI China A International Index)收益率,0.5,0.1,2.49,20211231,成钧 钱晶,,-0.15400000000000003,0.39539007092198597,0.42981787378229547,0.08981574737839917,-0.08621908127208473,0.6809000000000001
512390.SH,平安MSCI低波ETF,平安基金,20180607,股票型,被动指数型,MSCI中国A股低波动指数(MSCI China A International Minimum Volatility Index)收益率,0.5,0.1,3.16,20211231,钱晶,,-0.1714,0.33727525039218065,0.31916621548456947,0.03480210000684043,-0.07603754258087411,0.3977493299999999
161039.SZ,1000增强LOF,富国基金,20180531,股票型,增强指数型,中证1000指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.15,17.39,20211231,徐幼华 方旻,,-0.15459999999999996,0.41314887075795204,0.40180738013555345,0.27326448994210006,-0.10308940040316918,0.9132
501058.SH,新能源车LOFC,汇添富基金,20180523,股票型,被动指数型,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.1,70.61,20211231,过蓓蓓,,-0.23399999999999999,0.3389896880302833,1.0673620588808732,0.4262271891356629,-0.10312107386100644,1.7127
501057.SH,新能源车LOF,汇添富基金,20180523,股票型,被动指数型,中证新能源汽车产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.1,106.74,20211231,过蓓蓓,,-0.2319,0.3424033328993619,1.0725438851711766,0.4298081422554983,-0.10296187203403698,1.7409
512090.SH,MSCIA股ETF易方达,易方达基金,20180517,股票型,被动指数型,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,0.15,0.05,5.78,20211231,宋钊贤 范冰,,-0.1693,0.39275397207510837,0.46798029556650256,0.06428823737195334,-0.08430136076999672,0.6554
513900.SH,港股通100ETF,华安基金,20180427,股票型,被动指数型,中华交易服务港股通精选100指数收益率(经汇率调整),0.6,0.1,1.97,20211231,倪斌 苏圻涵,,-0.09530000000000005,0.14365504915102775,0.09191248290681758,-0.14545129260220044,-0.011514707421752339,-0.05569999999999997
512280.SH,景顺MSCIA股ETF,景顺长城基金,20180427,股票型,被动指数型,MSCI中国A股国际通指数收益率,0.5,0.1,1.74,20211231,张晓南,,-0.1874,0.3727082564291866,0.4176228038723557,0.12039203288017714,-0.08205880693041366,0.6265000000000001
512520.SH,MSCIETF,华泰柏瑞基金,20180426,股票型,被动指数型,MSCI中国A股国际通指数收益率,0.15,0.05,6.45,20211231,柳军,,-0.1845,0.4187101520353115,0.4508685506870625,0.059030259709316156,-0.08375049215366445,0.629
512780.SH,京津冀ETF,广发基金,20180419,股票型,被动指数型,中证京津冀协同发展主题指数收益率,0.5,0.1,0.15,20211231,霍华明,,-0.31310000000000004,0.1293467190455405,0.11813965472816285,0.13446249567922575,-0.0475319926873858,-0.06220000000000003
512180.SH,MSCIA股ETF基金,建信基金,20180419,股票型,被动指数型,MSCI中国A股国际通指数收益率,0.5,0.1,1.78,20211231,梁洪昀,,-0.18620000000000003,0.370561494041037,0.3619901389511431,0.10649641282169416,-0.080958895960978,0.5449999999999999
501307.SH,银河高股息LOF,银河基金,20180410,股票型,被动指数型,中证沪港深高股息指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.18,0.18,20211231,楼华锋 陈伯祯,,-0.10070000000000001,0.14874451075329354,-0.02450499901980006,0.0195940514469453,-0.011431950330146677,0.0031000000000001027
512160.SH,MSCI中国A股ETF,南方基金,20180403,股票型,被动指数型,MSCI中国A股国际通指数收益率,0.5,0.1,5.54,20211231,罗文杰,,-0.16959999999999997,0.4028898254063817,0.43318170114153287,0.04407713498622596,-0.08523574624297353,0.5948
