ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,all
159805.SZ,传媒ETF,鹏华基金,股票型,20200306,0.5,0.1,中证传媒指数收益率,被动指数型,E,罗英宇,1.89,20230630,,,,,,,,,0.0826,0.06539811564751521,-0.2874978324952315,0.4005353449324736,0.1511
159804.SZ,创中盘88ETF,国寿安保基金,股票型,20200304,0.3,0.1,国证创业板中盘精选88指数,被动指数型,E,李康 苏天醒,1.54,20230630,,,,,,,,,0.16500000000000004,0.29158798283261794,-0.28078686781418216,0.12428386619848442,0.2166999999999999
515630.SH,保险证券ETF,鹏华基金,股票型,20200228,0.5,0.1,中证800证券保险指数收益率,被动指数型,E,余展昌,1.12,20230630,,,,,,,,,0.3248,-0.06521739130434785,-0.1968669250645994,0.20655342245451794,0.2003999999999999
159996.SZ,家电ETF,国泰基金,股票型,20200227,0.5,0.1,中证全指家用电器指数收益率,被动指数型,E,徐成城,30.31,20230630,,,,,,,,,0.3902000000000001,-0.08480794130340966,-0.21001336162854664,0.15212416674957696,0.15799999999999992
159997.SZ,电子ETF,天弘基金,股票型,20200227,0.5,0.1,中证电子指数收益率,被动指数型,E,林心龙,15.01,20230630,,,,,,,,,0.24069999999999991,0.10348996534214562,-0.37294573077203996,0.16072676450034942,-0.0033999999999999586
159983.SZ,粤港澳大湾区ETF,华夏基金,股票型,20200225,0.3,0.1,粤港澳大湾区创新100指数收益率,被动指数型,E,华龙,0.33,20230630,,,,,,,,,0.42399999999999993,-0.05442415730337072,-0.19413293724470856,0.05326207150755628,0.14300000000000002
501092.SH,交银瑞思LOF,交银施罗德基金,混合型,20200221,1.5,0.25,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,混合型,E,沈楠,25.34,20230630,,,,,,,,,0.29489999999999994,0.010116611321337642,-0.06949541284403668,-0.037545185672034236,0.17149999999999999
515030.SH,新能源车ETF,华夏基金,股票型,20200220,0.5,0.1,中证新能源汽车指数收益率,被动指数型,E,李俊,116.5,20230630,,,,,,,,,0.6623000000000001,0.41959935029778,-0.2902788371895923,-0.07397898256508247,0.5509
502000.SH,500增强LOF,西部利得基金,股票型,20200219,1.0,0.2,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,增强指数型,E,盛丰衍 陈元骅,18.7,20230630,,,,-0.31472278,-0.12678539058981117,0.04279945416572298,-0.24721122984511057,0.3993219963531992,0.516132584947571,0.27703814637202995,-0.17722606958075493,0.07902814750190332,0.1301444300000001
169107.SZ,东方红恒阳定开,东证资管,混合型,20200213,1.5,0.25,沪深300指数收益率*70%+恒生指数收益率*20%+中国债券总指数收益率*10%,混合型,E,李竞,19.96,20230630,,,,,,,,,0.4095,-0.03199716211422485,-0.24736147757255944,-0.04829600778967855,-0.022599999999999953
515160.SH,MSCI中国ETF招商,招商基金,股票型,20200203,0.5,0.1,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,被动指数型,E,王超 白海峰,8.02,20230630,,,,,,,,,0.4435,0.043782473155524713,-0.18119068162208796,0.037448326173299844,0.27990000000000004
159994.SZ,5GETF,银华基金,股票型,20200122,0.5,0.1,中证5G通信主题指数,被动指数型,E,王帅 马君,18.39,20230630,,,,,,,,,-0.017299999999999982,0.05708761575251849,-0.37273777435502503,0.3184468999386127,-0.14090000000000003
515210.SH,钢铁ETF,国泰基金,股票型,20200122,0.5,0.1,中证钢铁指数收益率,被动指数型,E,徐成城,15.49,20230630,,,,,,,,,0.23239999999999994,0.40120603700097374,-0.2173950661689454,0.06521739114348857,0.43957574
515850.SH,证券龙头ETF,富国基金,股票型,20200121,0.5,0.1,中证全指证券公司指数收益率,被动指数型,E,王乐乐,2.15,20230630,,,,,,,,,0.3740000000000001,0.032605531295487586,-0.25796447702283626,0.2320258334124798,0.2971999999999999
159995.SZ,芯片ETF,华夏基金,股票型,20200120,0.5,0.1,国证半导体芯片指数收益率,被动指数型,E,赵宗庭,249.82,20230630,,,,,,,,,0.2197,0.3361482331720914,-0.3874332699269804,0.04708003606130415,0.045299999999999896
501091.SH,嘉实欣荣LOF,嘉实基金,混合型,20200120,1.5,0.25,沪深300指数收益率*60%+中债综合财富指数收益率*30%+恒生指数收益率*10%,混合型,E,洪流,6.68,20230630,,,,,,,,,0.5706,-0.054947153953903,-0.30324058478744187,-0.06314059176174823,-0.031100000000000017
515220.SH,煤炭ETF,国泰基金,股票型,20200120,0.5,0.1,中证煤炭指数收益率,被动指数型,E,徐成城,38.25,20230630,,,,,,,,,0.31220000000000003,0.5022360539551897,0.14480383266493224,-0.015354997219118342,1.22202515
159801.SZ,芯片ETF龙头,广发基金,股票型,20200120,0.5,0.1,国证半导体芯片指数收益率,被动指数型,E,罗国庆,24.58,20230630,,,,,,,,,0.2056,0.3457199734571998,-0.3884985207100592,0.04838221953432118,0.040100000000000025
515090.SH,可持续发展ETF,博时基金,股票型,20200119,0.5,0.1,中证可持续发展100指数收益率,被动指数型,E,唐屹兵,0.62,20230630,,,,,,,,,0.3487,0.020760732557277395,-0.18173894094573978,0.0758785942492012,0.21229999999999993
515450.SH,红利低波50ETF,南方基金,股票型,20200117,0.5,0.1,标普中国A股大盘红利低波50指数收益率,被动指数型,E,崔蕾,2.93,20230630,,,,,,,,,0.0907,0.19310442834876673,-0.038388581124228445,0.23679368793760974,0.54835634
515570.SH,山证红利ETF,山西证券,股票型,20200117,0.5,0.1,中证红利潜力指数收益率,被动指数型,E,章海默,0.44,20230630,,,,,,,,,0.3595999999999999,-0.09819064430714913,-0.06280075034662748,0.06570359411713506,0.2245999999999999
515700.SH,新能车ETF,平安基金,股票型,20191231,0.15,0.05,中证新能源汽车产业指数收益率,被动指数型,E,钱晶,55.21,20230630,,,,,,,,0.00029999999999996696,1.0815755273417973,0.464460666602632,-0.28432755058538023,-0.06891811391651025,1.0318999999999998
515380.SH,沪深300ETF泰康,泰康基金,股票型,20191227,0.4,0.05,沪深300指数收益率,被动指数型,E,魏军,36.24,20230630,,,,,,,,0.0005999999999999339,0.29462276634019596,-0.03335966137520782,-0.19893393586389296,0.059303511262828616,0.06256963000000004
159993.SZ,龙头券商ETF,鹏华基金,股票型,20191226,0.5,0.1,国证证券龙头指数收益率,被动指数型,E,余展昌,14.82,20230630,,,,,,,,0.0025999999999999357,0.23010173548773205,0.015486905051487792,-0.2533535611625678,0.20008555234734257,0.12220000000000009
515350.SH,民生加银300ETF,民生加银基金,股票型,20191224,0.15,0.05,沪深300指数,被动指数型,E,何江,1.12,20230630,,,,,,,,0.019300000000000095,0.3902340625919748,0.04046942555756656,-0.19504998940561719,0.05899105701961152,0.25707831000000003
515980.SH,人工智能ETF,华富基金,股票型,20191224,0.5,0.1,中证人工智能产业指数收益率,被动指数型,E,张娅 李孝华 郜哲,6.88,20230630,,,,,,,,-9.999999999998899e-05,0.11071107110711073,0.06897172699441743,-0.37255727762803237,0.3233991139750302,-0.01419999999999999
501090.SH,消费龙头LOF,华宝基金,股票型,20191219,0.75,0.1,中证消费龙头指数收益率*95%+人民币银行活期存款利率(税后)*5%,被动指数型,E,胡洁,4.76,20230630,,,,,,,,0.0,0.6995,-0.10026478375992945,-0.16225230527761428,-0.004449648711943651,0.2753000000000001
512730.SH,中证银行ETF,鹏华基金,股票型,20191219,0.3,0.1,中证银行指数收益率,被动指数型,E,余展昌,1.28,20230630,,,,,,,,-0.0010999999999999899,0.09650615677244963,0.044280105907057415,-0.03514600454624936,0.08154389779831483,0.19369999999999998
159970.SZ,深100ETF工银,工银瑞信基金,股票型,20191219,0.45,0.1,深证100指数收益率,被动指数型,E,赵栩,0.23,20230630,,,,,,,,0.00466543999999991,0.46230937335716465,-0.012380809782954168,-0.25005657528917496,0.014121905715354344,0.10342471000000009
161837.SZ,银华大盘定开,银华基金,混合型,20191216,1.5,0.25,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债指数收益率*20%,混合型,E,李晓星 程桯,7.05,20230630,,,,,,,,0.009500000000000064,0.8283308568598314,-0.06376984341984067,-0.24079861111111106,0.003811266102599202,0.31689999999999996
515390.SH,沪深300ETF华安,华安基金,股票型,20191213,0.15,0.05,沪深300指数收益率,被动指数型,E,许之彦,2.34,20230630,,,,,,,,0.006999999999999895,0.2860973187686197,0.009883406686742448,-0.1984096643474272,0.057230064860740226,0.10840000000000005
515070.SH,人工智能AIETF,华夏基金,股票型,20191209,0.5,0.1,中证人工智能主题指数收益率,被动指数型,E,李俊,14.89,20230630,,,,,,,,-0.007596201899050415,0.20989022056601875,0.09506368101223663,-0.3463321930824781,0.3298057913710896,0.14292853573213396
159990.SZ,小盘价值ETF,银华基金,股票型,20191206,0.5,0.1,巨潮小盘价值指数,被动指数型,E,张亦驰 谭跃峰,0.65,20230630,,,,,,,,0.0016000000000000458,0.12060702875399362,0.22906272273699205,-0.13918086263138815,0.09658947368421054,0.3022
167506.SZ,安信深圳科技LOF,安信基金,股票型,20191206,0.5,0.1,中证深圳科技创新主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,徐黄玮 施荣盛,0.9,20230630,,,,,,,,0.013600000000000056,0.4199881610102604,-0.021121378447856585,-0.2887358932500533,0.08482187406446459,0.08709999999999996
515330.SH,300ETF天弘,天弘基金,股票型,20191205,0.5,0.1,沪深300指数收益率,被动指数型,E,陈瑶,69.34,20230630,,,,,,,,0.016905585763717146,0.3060470542484931,-0.034539228822390945,-0.20107941403238236,0.05780737309399736,0.08363816114681166
515310.SH,沪深300指数ETF,汇添富基金,股票型,20191204,0.15,0.05,沪深300指数收益率,被动指数型,E,董瑾,0.56,20230630,,,,,,,,0.020444799042585206,0.31391712275215,0.002900922344540326,-0.1981013127642217,0.05688124306326314,0.13962301785180029
501089.SH,消费红利增强LOF,方正富邦基金,股票型,20191129,1.2,0.2,中证主要消费红利指数收益率*95%+人民币银行活期存款收益率(税后)*5%,增强指数型,E,吴昊,0.82,20230630,,,,,,,,-0.0004999999999999449,0.4144072036018008,0.1075192756596167,-0.09216324966468678,-0.029686950404502296,0.37929999999999997
159984.SZ,湾区100ETF,南方基金,股票型,20191129,0.3,0.1,粤港澳大湾区创新100指数,被动指数型,E,崔蕾,0.12,20230630,,,,,,,,0.0012000000000000899,0.3758489812225328,-0.0890018148820327,-0.19563311817674703,0.024054642645020777,0.034499999999999975
515060.SH,房地产ETF基金,华夏基金,股票型,20191128,0.5,0.1,中证全指房地产指数收益率,被动指数型,E,李俊,7.41,20230630,,,,,,,,0.0014000000000000679,-0.033353305372478624,0.05320247933884308,-0.09867582148111821,-0.002720644248558121,-0.08360000000000001
515080.SH,中证红利ETF,招商基金,股票型,20191128,0.2,0.1,中证红利指数收益率,被动指数型,E,刘重杰 王平,24.1,20230630,,,,,,,,0.06170000000000009,0.21808217010454917,0.22559646105004166,-0.003743107864583311,0.11841569616317464,0.76603983
515180.SH,红利ETF易方达,易方达基金,股票型,20191126,0.15,0.05,中证红利指数收益率,被动指数型,E,宋钊贤 林伟斌,26.57,20230630,,,,,,,,0.018376111055627656,0.13309630283416687,0.2008235891711253,-0.010419411878689527,0.12055921312579604,0.5365270648157394
515660.SH,国联安沪深300ETF,国联安基金,股票型,20191125,0.3,0.05,沪深300指数,被动指数型,E,章椹元 黄欣,7.84,20230630,,,,,,,,0.01336745605458338,0.3504474737164334,-0.01347180379650929,-0.1895980602856415,0.05956761222348378,0.15926653414235273
159982.SZ,中证500ETF鹏华,鹏华基金,股票型,20191121,0.15,0.05,中证500指数收益率,被动指数型,E,陈龙,4.16,20230630,,,,,,,,0.008299999999999974,0.33611028463750864,0.2512618764845606,-0.17286587174467574,0.06971240048769989,0.49150000000000005
515550.SH,中融中证500ETF,中融基金,股票型,20191115,0.3,0.1,中证500指数收益率,被动指数型,E,赵菲 陈薪羽,0.33,20230630,,,,,,,,0.007972336951301697,0.22860682294644535,0.18087334212363304,-0.1795073891625615,0.058597502401536924,0.27019498607242354
515750.SH,科技50ETF,富国基金,股票型,20191115,0.5,0.1,中证科技50策略指数收益率,被动指数型,E,王乐乐,6.4,20230630,,,,,,,,0.06742925948223966,0.4095694679451024,0.10003334444814932,-0.3173688996665657,0.19262877442273546,0.34748143688541033
515590.SH,500等权ETF,前海开源基金,股票型,20191114,0.15,0.05,中证500等权重指数,被动指数型,E,梁溥森,0.38,20230630,,,,,,,,0.05230000000000001,0.294212676993253,0.2110287098905939,-0.15533862850906444,0.08176462135364286,0.5056
159975.SZ,深100ETF招商,招商基金,股票型,20191107,0.2,0.1,深证100指数(价格)收益率,被动指数型,E,刘重杰,0.79,20230630,,,,,,,,0.05971755999999995,0.5653017583288892,0.059453949997496994,-0.2410609795335851,0.023809521489232693,0.36574850000000003
162216.SZ,泰达500增强LOF,宏利基金,股票型,20191106,1.0,0.2,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,增强指数型,E,刘洋,2.66,20230630,,,,,,,,0.07991535318685322,0.3499154339055872,0.18211969221720312,-0.1926554018289353,0.03830116008240623,0.44468628563646284
515990.SH,国企一带一路ETF,汇添富基金,股票型,20191106,0.15,0.05,中证国企一带一路指数收益率,被动指数型,E,董瑾,1.37,20230630,,,,,,,,0.024899999999999922,0.14811201092789558,0.15415993881193166,-0.15227155585008473,0.1447551233067038,0.3183
515110.SH,一带一路国企ETF,易方达基金,股票型,20191106,0.15,0.05,中证国企一带一路指数收益率,被动指数型,E,刘树荣,3.12,20230630,,,,,,,,0.009500000000000064,0.12818226844972755,0.16349108789182537,-0.13191457248509536,0.15855354659248946,0.3328
166107.SZ,多因子LOF,信达澳亚基金,混合型,20191106,1.5,0.25,中证500指数收益率*95%+银行活期存款利率(税后)*5%,混合型,E,冯玺祥 张琦,0.22,20230630,,,,,,,,0.06990699069906998,0.3149186763881099,-0.0006397952655151226,-0.2555128752311851,0.022355975924333703,0.07020702070207024
515150.SH,一带一路ETF,富国基金,股票型,20191106,0.15,0.05,中证国企一带一路指数收益率,被动指数型,E,王保合,7.34,20230630,,,,,,,,0.023600000000000065,0.1147909339585775,0.1439838752081324,-0.14531944231653132,0.1528188581159811,0.2862
159976.SZ,湾创ETF,工银瑞信基金,股票型,20191101,0.25,0.05,粤港澳大湾区创新100指数收益率,被动指数型,E,史宝珖,1.05,20230630,,,,,,,,0.025500000000000078,0.3245246221355436,-0.09821099904292127,-0.19332190382888406,0.04989373545187747,0.0374000000000001
159987.SZ,科技创新ETF,银华基金,股票型,20191101,0.3,0.08,中证研发创新100指数,被动指数型,E,张亦驰 谭跃峰,0.52,20230630,,,,,,,,0.05207290206288798,0.5800494955263659,0.11259036144578317,-0.26514700308625266,0.06697119280925365,0.45023032245143185
515200.SH,创新100ETF,申万菱信基金,股票型,20191025,0.5,0.1,中证研发创新100指数,被动指数型,E,王赟杰,2.0,20230630,,,,,,,,0.050164228127799346,0.8021040659653115,0.1407384032817924,-0.26528354080221306,0.07178714859437756,0.7000099532198667
515020.SH,银行ETF华夏,华夏基金,股票型,20191024,0.5,0.1,中证银行指数收益率,被动指数型,E,李俊,6.08,20230630,,,,,,,,0.03215111021802486,0.09150199552224263,0.04191563363952549,-0.040400582042283584,0.0848198358901177,0.2220436049432332
510530.SH,工银中证500ETF,工银瑞信基金,股票型,20191017,0.45,0.07,中证500指数收益率,被动指数型,E,赵栩,2.61,20230630,,,,,,,,0.015764590000000078,0.21560305621600767,0.16372575175222986,-0.19021607335229118,0.05773480497753454,0.23080331999999992
515650.SH,消费50ETF,富国基金,股票型,20191014,0.5,0.1,中证消费50指数收益率,被动指数型,E,王乐乐,22.65,20230630,,,,,,,,-0.005186417457676957,0.6971276805036397,-0.12722425085492378,-0.1617080621596494,-0.024320684464865683,0.2052059888443096
515810.SH,中证800ETF,易方达基金,股票型,20191008,0.15,0.05,中证800指数收益率,被动指数型,E,刘树荣 林伟斌,1.72,20230630,,,,,,,,0.060599617265575216,0.4386527666399358,0.019439799331103704,-0.19636388490192064,0.06445578231292524,0.3308526472464385
515800.SH,800ETF,汇添富基金,股票型,20191008,0.15,0.05,中证800指数收益率,被动指数型,E,乐无穹 过蓓蓓,19.57,20230630,,,,,,,,0.05196982397317684,0.299402390438247,0.02038939138433233,-0.1932842548076922,0.06183071049445946,0.19478206202849965
515580.SH,科技100ETF,华泰柏瑞基金,股票型,20190927,0.5,0.1,中证科技100指数收益率,被动指数型,E,谭弘翔,5.0,20230630,,,,,,,,0.08618981573211805,0.5082998905508938,0.1784483279917761,-0.2588259441707718,0.13458875657712555,0.6235387358827025
515520.SH,MSCI价值100ETF,大成基金,股票型,20190926,0.5,0.1,MSCI中国A股质优价值100指数,被动指数型,E,刘淼,0.35,20230508,,,,,,,,0.041050407485662486,0.33545955349376627,-0.03828339846576925,-0.1063285424034916,0.09220276187268435,0.3050608713150215
167302.SZ,大湾区LOF,方正富邦基金,股票型,20190926,0.75,0.15,恒生沪深港通大湾区综合指数收益率*95%+人民币银行活期存款利率(税后)*5%,被动指数型,E,于润泽 吴昊,0.06,20230630,,,,,,,,0.029099999999999904,0.1848216888543389,-0.13975231690314122,-0.1429116216989226,0.0045606229143492685,-0.09689999999999999
