ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
010622.OF,恒越成长精选A,恒越基金,20210209,混合型,混合型,沪深300指数收益率*65%+中证香港100指数收益率*20%+中债总全价指数收益率*15%,1.5,0.1
011475.OF,工银瑞信消费服务C,工银瑞信基金,20210209,混合型,混合型,中证全指金融地产指数收益率*30%+中证全指可选消费指数收益率*20%+中债综合财富(总值)指数收益率*20%+中证全指主要消费指数收益率*15%+中证全指医药卫生指数收益率*15%,1.5,0.25
011402.OF,汇添富成长精选C,汇添富基金,20210209,混合型,混合型,中证800指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合全价指数收益率*20%,1.5,0.25
011075.OF,大成恒享春晓一年定开A,大成基金,20210209,混合型,混合型,中证综合债券指数收益率*75%+沪深300指数收益率*15%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,0.8,0.2
011478.OF,工银瑞信美丽城镇主题C,工银瑞信基金,20210209,股票型,股票型,沪深300指数收益率*80%+中债综合指数收益率*20%,1.5,0.25
010658.OF,海富通欣睿C,海富通基金,20210209,混合型,混合型,中证全债指数收益率*75%+沪深300指数收益率*20%+恒生指数收益率(经汇率调整)*5%,0.6,0.1
011476.OF,工银瑞信新蓝筹C,工银瑞信基金,20210209,股票型,股票型,沪深300指数收益率*80%+中债综合财富指数收益率*20%,1.5,0.25
010623.OF,恒越成长精选C,恒越基金,20210209,混合型,混合型,沪深300指数收益率*65%+中证香港100指数收益率*20%+中债总全价指数收益率*15%,1.5,0.1
011378.OF,创金合信积极成长C,创金合信基金,20210208,股票型,股票型,中证500指数收益率*80%+中证港股通综合指数收益率*10%+中证综合债指数收益率*10%,1.5,0.25
011158.OF,弘毅远方港股通智选领航C,弘毅远方基金,20210208,混合型,混合型,恒生指数收益率(使用估值汇率折算)*75%+中债综合全价(总值)指数收益率*25%,1.5,0.25
010475.OF,上投摩根安享回报一年持有,上投摩根基金,20210208,债券型,债券型,中证政策性金融债1-3年指数收益率*90%+中证800指数收益率*10%,0.6,0.16
011095.OF,博时恒泽A,博时基金,20210208,混合型,混合型,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*20%+中证港股通综合指数(CNY)收益率*5%+银行活期存款利率(税后)*5%,0.8,0.2
010816.OF,银华远兴一年持有,银华基金,20210208,债券型,债券型,中债综合指数(全价)收益率*90%+中证800指数收益率*5%+恒生指数收益率(使用估值汇率调整)*5%,0.7,0.16
011484.OF,申万菱信宜选A,申万菱信基金,20210208,混合型,混合型,中债综合指数收益率*70%+沪深300指数收益率*30%,0.6,0.2
010719.OF,东吴瑞盈63个月定开债,东吴基金,20210208,债券型,债券型,该封闭期起始日公布的三年定期存款利率(税后)+1.25%,0.15,0.05
011157.OF,弘毅远方港股通智选领航A,弘毅远方基金,20210208,混合型,混合型,恒生指数收益率(使用估值汇率折算)*75%+中债综合全价(总值)指数收益率*25%,1.5,0.25
011139.OF,广发聚鸿六个月持有C,广发基金,20210208,混合型,混合型,中证800指数收益率*65%+中证全债指数收益率*25%+人民币计价的恒生指数收益率*10%,1.5,0.25
011140.OF,广发聚鸿六个月持有E,广发基金,20210208,混合型,混合型,中证800指数收益率*65%+中证全债指数收益率*25%+人民币计价的恒生指数收益率*10%,1.5,0.25
011138.OF,广发聚鸿六个月持有A,广发基金,20210208,混合型,混合型,中证800指数收益率*65%+中证全债指数收益率*25%+人民币计价的恒生指数收益率*10%,1.5,0.25
010729.OF,中泰兴诚价值一年持有C,中泰资管,20210208,混合型,混合型,中证800指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率*20%,1.5,0.2
011377.OF,创金合信积极成长A,创金合信基金,20210208,股票型,股票型,中证500指数收益率*80%+中证港股通综合指数收益率*10%+中证综合债指数收益率*10%,1.5,0.25
011480.OF,广发诚享C,广发基金,20210208,混合型,混合型,沪深300指数收益率*60%+中证全债指数收益率*25%+人民币计价的恒生指数收益率*15%,1.5,0.25
011485.OF,申万菱信宜选C,申万菱信基金,20210208,混合型,混合型,中债综合指数收益率*70%+沪深300指数收益率*30%,0.6,0.2
011479.OF,广发诚享A,广发基金,20210208,混合型,混合型,沪深300指数收益率*60%+中证全债指数收益率*25%+人民币计价的恒生指数收益率*15%,1.5,0.25
010728.OF,中泰兴诚价值一年持有A,中泰资管,20210208,混合型,混合型,中证800指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率*20%,1.5,0.2
011096.OF,博时恒泽C,博时基金,20210208,混合型,混合型,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*20%+中证港股通综合指数(CNY)收益率*5%+银行活期存款利率(税后)*5%,0.8,0.2
011474.OF,工银瑞信信息产业C,工银瑞信基金,20210205,混合型,混合型,中证TMT产业主题指数收益率*80%+上证国债指数收益率*20%,1.5,0.25
011439.OF,红塔红土盛昌优选C,红塔红土基金,20210205,混合型,混合型,沪深300指数收益率*65%+中债总指数(财富)收益率*35%,0.7,0.2
010504.OF,招商稳兴C,招商基金,20210205,混合型,混合型,中证全债指数收益率*80%+沪深300指数收益率*20%,0.5,0.05
011271.OF,汇添富价值成长均衡投资A,汇添富基金,20210205,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*25%+恒生指数收益率(使用估值汇率折算)*15%,1.5,0.25
011058.OF,景顺长城成长龙头一年持有A,景顺长城基金,20210205,混合型,混合型,中证800指数收益率*50%+恒生指数收益率(使用估值汇率折算)*30%+中证全债指数收益率*20%,1.5,0.25
010568.OF,海富通惠睿精选A,海富通基金,20210205,混合型,混合型,中债-综合全价(总值)指数收益率*70%+中证800指数收益率*25%+恒生指数收益率(经汇率调整)*5%,0.6,0.1
010831.OF,国泰通利9个月持有C,国泰基金,20210205,混合型,混合型,中证综合债指数收益率*80%+沪深300指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,1.0,0.2
010569.OF,海富通惠睿精选C,海富通基金,20210205,混合型,混合型,中债-综合全价(总值)指数收益率*70%+中证800指数收益率*25%+恒生指数收益率(经汇率调整)*5%,0.6,0.1
011059.OF,景顺长城成长龙头一年持有C,景顺长城基金,20210205,混合型,混合型,中证800指数收益率*50%+恒生指数收益率(使用估值汇率折算)*30%+中证全债指数收益率*20%,1.5,0.25
011438.OF,红塔红土盛昌优选A,红塔红土基金,20210205,混合型,混合型,沪深300指数收益率*65%+中债总指数(财富)收益率*35%,0.7,0.2
010824.OF,天弘创新成长A,天弘基金,20210205,混合型,混合型,中证800指数收益率*70%+中证综合债指数收益率*25%+恒生指数收益率(经汇率调整)*5%,1.5,0.15
010830.OF,国泰通利9个月持有A,国泰基金,20210205,混合型,混合型,中证综合债指数收益率*80%+沪深300指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,1.0,0.2
011272.OF,汇添富价值成长均衡投资C,汇添富基金,20210205,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*25%+恒生指数收益率(使用估值汇率折算)*15%,1.5,0.25
010825.OF,天弘创新成长C,天弘基金,20210205,混合型,混合型,中证800指数收益率*70%+中证综合债指数收益率*25%+恒生指数收益率(经汇率调整)*5%,1.5,0.15
011473.OF,工银瑞信战略转型主题C,工银瑞信基金,20210205,股票型,股票型,中证800指数收益率*80%+中债综合指数收益率*20%,1.5,0.25
011477.OF,工银瑞信总回报C,工银瑞信基金,20210205,混合型,灵活配置型,沪深300指数收益率*55%+中债综合指数收益率*45%,1.5,0.25
010503.OF,招商稳兴A,招商基金,20210205,混合型,混合型,中证全债指数收益率*80%+沪深300指数收益率*20%,0.5,0.05
011004.OF,永赢鑫盛,永赢基金,20210205,混合型,混合型,中债-综合指数(全价)收益率*80%+沪深300指数收益率*15%+恒生指数收益率(按估值汇率折算)*5%,0.4,0.05
010294.OF,红塔红土盛兴39个月定开债A,红塔红土基金,20210205,债券型,债券型,该封闭期起始日公布的三年期定期存款利率(税后)+1.5%,0.3,0.1
010620.OF,华安添利6个月持有C,华安基金,20210205,债券型,债券型,中债综合全价指数收益率*90%+中证800指数收益率*10%,0.7,0.1
010619.OF,华安添利6个月持有A,华安基金,20210205,债券型,债券型,中债综合全价指数收益率*90%+中证800指数收益率*10%,0.7,0.1
010295.OF,红塔红土盛兴39个月定开债C,红塔红土基金,20210205,债券型,债券型,该封闭期起始日公布的三年期定期存款利率(税后)+1.5%,0.3,0.1
010606.OF,创金合信鑫祥C,创金合信基金,20210204,混合型,混合型,中债综合指数收益率*80%+沪深300指数收益率*20%,0.8,0.1
011445.OF,创金合信瑞裕C,创金合信基金,20210204,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*30%+中证港股通综合指数收益率*10%,0.8,0.1
011248.OF,嘉实品质回报,嘉实基金,20210204,混合型,混合型,沪深300指数收益率*65%+中债综合财富指数收益率*20%+恒生指数收益率*15%,1.5,0.25
010605.OF,创金合信鑫祥A,创金合信基金,20210204,混合型,混合型,中债综合指数收益率*80%+沪深300指数收益率*20%,0.8,0.1
011305.OF,工银瑞信创新成长C,工银瑞信基金,20210204,混合型,混合型,中证800指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
011444.OF,创金合信瑞裕A,创金合信基金,20210204,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*30%+中证港股通综合指数收益率*10%,0.8,0.1
011052.OF,鹏华弘裕一年持有A,鹏华基金,20210204,混合型,混合型,中证综合债指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%(经汇率估值调整),0.7,0.2
011053.OF,鹏华弘裕一年持有C,鹏华基金,20210204,混合型,混合型,中证综合债指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%(经汇率估值调整),0.7,0.2
011304.OF,工银瑞信创新成长A,工银瑞信基金,20210204,混合型,混合型,中证800指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
011283.OF,华夏消费龙头C,华夏基金,20210203,混合型,混合型,"中证内地消费主题指数收益率*65%+中债综合指数收益率*20%+中证港股通大消费主题指数收益率*15%(如需调整汇率,指数收益率为人民币汇率调整后的)",1.5,0.25
010417.OF,招商盛洋3个月定开,招商基金,20210203,混合型,混合型,沪深300指数收益率*90%+银行活期存款利率(税后)*10%,0.9,0.05
010400.OF,富国融泰三个月定开,富国基金,20210203,混合型,混合型,沪深300指数收益率*90%+银行活期存款利率(税后)*10%,0.9,0.05
011463.OF,长城量化精选C,长城基金,20210203,股票型,股票型,中证800指数收益率*90%+活期存款利率*10%,1.5,0.25
011282.OF,华夏消费龙头A,华夏基金,20210203,混合型,混合型,"中证内地消费主题指数收益率*65%+中债综合指数收益率*20%+中证港股通大消费主题指数收益率*15%(如需调整汇率,指数收益率为人民币汇率调整后的)",1.5,0.25
011364.OF,南方兴润价值一年持有C,南方基金,20210203,混合型,混合型,沪深300指数收益率*50%+上证国债指数收益率*40%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25
011302.OF,易方达悦盈一年持有A,易方达基金,20210203,混合型,混合型,中债新综合指数(财富)收益率*90%+沪深300指数收益率*8%+中证港股通综合指数收益率*2%,0.6,0.15
010628.OF,广发瑞轩三个月定开,广发基金,20210203,混合型,混合型,沪深300指数收益率*60%+中债综合财富(总值)指数收益率*40%,0.9,0.05
010863.OF,鹏华安裕5个月持有A,鹏华基金,20210203,混合型,混合型,中证综合债指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%(经汇率估值调整),0.5,0.1
011405.OF,银华稳健增长一年持有,银华基金,20210203,混合型,混合型,沪深300指数收益率*45%+中证港股通综合人民币指数收益率*35%+中债总指数收益率*20%,1.5,0.25
011303.OF,易方达悦盈一年持有C,易方达基金,20210203,混合型,混合型,中债新综合指数(财富)收益率*90%+沪深300指数收益率*8%+中证港股通综合指数收益率*2%,0.6,0.15
011363.OF,南方兴润价值一年持有A,南方基金,20210203,混合型,混合型,沪深300指数收益率*50%+上证国债指数收益率*40%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25
010561.OF,银华巨潮小盘价值ETF联接,银华基金,20210203,股票型,被动指数型,巨潮小盘价值指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1
010587.OF,鹏扬先进制造A,鹏扬基金,20210202,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,1.5,0.25
881010.OF,招商资管睿丰三个月持有A,招商资管,20210202,债券型,债券型,中债-综合全价(1-3年)指数收益率,0.3,0.1
010384.OF,宝盈基础产业C,宝盈基金,20210202,混合型,混合型,中证基建工程指数收益率*35%+中证新型基础设施建设主题指数收益率*35%+中证综合债券指数收益率*20%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25
009943.OF,浦银安盛稳健丰利A,浦银安盛基金,20210202,债券型,债券型,中债综合财富(总值)指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%,0.6,0.15
010149.OF,浙商智选经济动能C,浙商基金,20210202,混合型,混合型,中证新型基础设施建设主题指数收益率*75%+上证国债指数收益率*20%+恒生指数收益率*5%,1.5,0.2
009944.OF,浦银安盛稳健丰利C,浦银安盛基金,20210202,债券型,债券型,中债综合财富(总值)指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%,0.6,0.15
011136.OF,广发盛兴A,广发基金,20210202,混合型,混合型,沪深300指数收益率*60%+人民币计价的恒生指数收益率*20%+中证全债指数收益率*20%,1.5,0.25
