ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
016399.OF,九泰久睿量化C,九泰基金,20220803,股票型,股票型,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,1.5,0.1
016295.OF,新华利率债E,新华基金,20220803,债券型,债券型,中债-国债及政策性银行债指数收益率,0.3,0.1
014041.OF,民生加银金融优选C,民生加银基金,20220802,混合型,混合型,中证800金融指数收益率*65%+中债国债总全价(总值)指数收益率*20%+中证香港300金融服务指数(人民币)收益率*15%,1.5,0.25
015100.OF,华泰柏瑞低碳经济智选A,华泰柏瑞基金,20220802,混合型,混合型,中证500指数收益率*60%+中证港股通综合指数(人民币)收益率*20%+中债综合指数收益率*20%,1.5,0.25
015138.OF,国富均衡增长C,国海富兰克林基金,20220802,混合型,混合型,沪深300指数收益率*70%+中债综合指数收益率*30%,1.5,0.25
015664.OF,易米开鑫价值优选C,易米基金,20220802,混合型,混合型,沪深300指数收益率*60%+中债综合全价(总值)指数*25%+中证港股通综合指数(人民币)收益率*15%,1.5,0.25
015696.OF,农银汇理绿色能源精选,农银汇理基金,20220802,混合型,混合型,中证新能源指数收益率*75%+中证全债指数收益率*25%,1.5,0.25
015131.OF,鹏扬稳健优选一年持有A,鹏扬基金,20220802,混合型,混合型,中债综合财富(总值)指数收益率*85%+中证800指数收益率*10%+恒生指数收益率*5%,0.8,0.2
016263.OF,银华高端制造业C,银华基金,20220802,混合型,灵活配置型,申银万国制造业指数*50%+中证全债指数*50%,1.5,0.25
015578.OF,南方宝祥A,南方基金,20220802,混合型,混合型,中债综合指数收益率*85%+中证800指数收益率*10%+中证港股通综合指数(人民币)收益率*5%,1.0,0.2
015579.OF,南方宝祥C,南方基金,20220802,混合型,混合型,中债综合指数收益率*85%+中证800指数收益率*10%+中证港股通综合指数(人民币)收益率*5%,1.0,0.2
015269.OF,招商瑞联1年持有C,招商基金,20220802,混合型,混合型,中债综合(全价)指数收益率*75%+沪深300指数收益率*20%+恒生综合指数收益率(经汇率调整后)*5%,1.0,0.15
015101.OF,华泰柏瑞低碳经济智选C,华泰柏瑞基金,20220802,混合型,混合型,中证500指数收益率*60%+中证港股通综合指数(人民币)收益率*20%+中债综合指数收益率*20%,1.5,0.25
015749.OF,博时优享回报A,博时基金,20220802,混合型,混合型,中证800指数收益率*50%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,1.5,0.25
014788.OF,长城产业趋势A,长城基金,20220802,混合型,混合型,中证800指数收益率*70%+中债综合财富指数收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25
014409.OF,创金合信兴选产业趋势一年封闭C,创金合信基金,20220802,混合型,混合型,沪深300指数收益率*70%+中证全债指数收益率*20%+中证港股通综合指数收益率*10%,1.5,0.2
016129.OF,景顺长城中证红利低波动100联接C,景顺长城基金,20220802,股票型,被动指数型,中证红利低波动100指数收益率*95%+人民币活期存款利率(税后)*5%,0.5,0.1
016160.OF,天弘安恒60天滚动,天弘基金,20220802,债券型,债券型,中债综合财富(1年以下)指数收益率*90%+银行一年期定期存款利率(税后)*10%,0.2,0.05
015268.OF,招商瑞联1年持有A,招商基金,20220802,混合型,混合型,中债综合(全价)指数收益率*75%+沪深300指数收益率*20%+恒生综合指数收益率(经汇率调整后)*5%,1.0,0.15
015750.OF,博时优享回报C,博时基金,20220802,混合型,混合型,中证800指数收益率*50%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,1.5,0.25
014789.OF,长城产业趋势C,长城基金,20220802,混合型,混合型,中证800指数收益率*70%+中债综合财富指数收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25
016128.OF,景顺长城中证红利低波动100联接A,景顺长城基金,20220802,股票型,被动指数型,中证红利低波动100指数收益率*95%+人民币活期存款利率(税后)*5%,0.5,0.1
014408.OF,创金合信兴选产业趋势一年封闭A,创金合信基金,20220802,混合型,混合型,沪深300指数收益率*70%+中证全债指数收益率*20%+中证港股通综合指数收益率*10%,1.5,0.2
016102.OF,申万菱信碳中和智选C,申万菱信基金,20220802,混合型,混合型,中证内地低碳经济主题指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,1.5,0.25
015132.OF,鹏扬稳健优选一年持有C,鹏扬基金,20220802,混合型,混合型,中债综合财富(总值)指数收益率*85%+中证800指数收益率*10%+恒生指数收益率*5%,0.8,0.2
015265.OF,中泰星汇平衡三个月持有C,中泰资管,20220802,混合型,混合型,中证800指数收益率*50%+中债综合指数收益率*50%,0.8,0.2
015914.OF,申万菱信养老目标日期2040三年持有,申万菱信基金,20220802,混合型,混合型,沪深300指数收益率*50%+上证国债指数收益率*50%,0.6,0.15
016101.OF,申万菱信碳中和智选A,申万菱信基金,20220802,混合型,混合型,中证内地低碳经济主题指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,1.5,0.25
014040.OF,民生加银金融优选A,民生加银基金,20220802,混合型,混合型,中证800金融指数收益率*65%+中债国债总全价(总值)指数收益率*20%+中证香港300金融服务指数(人民币)收益率*15%,1.5,0.25
015264.OF,中泰星汇平衡三个月持有A,中泰资管,20220802,混合型,混合型,中证800指数收益率*50%+中债综合指数收益率*50%,0.8,0.2
015137.OF,国富均衡增长A,国海富兰克林基金,20220802,混合型,混合型,沪深300指数收益率*70%+中债综合指数收益率*30%,1.5,0.25
015541.OF,大成丰华稳健六个月持有,大成基金,20220802,混合型,混合型,中债综合指数收益率*85%+中证800指数收益率*15%,0.6,0.15
015663.OF,易米开鑫价值优选A,易米基金,20220802,混合型,混合型,沪深300指数收益率*60%+中债综合全价(总值)指数*25%+中证港股通综合指数(人民币)收益率*15%,1.5,0.25
015135.OF,工银瑞信专精特新A,工银瑞信基金,20220801,混合型,混合型,中证1000指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
016335.OF,汇丰晋信动态策略C,汇丰晋信基金,20220801,混合型,灵活配置型,MSCI中国A股指数收益率*50%+中债新综合指数收益率(全价)*50%,1.5,0.25
014343.OF,泰康丰盛纯债一年定开,泰康基金,20220801,债券型,债券型,中债新综合全价(总值)指数收益率,0.3,0.1
014487.OF,汇添富淳享一年定开C,汇添富基金,20220801,债券型,债券型,中债综合财富(总值)指数收益率,0.3,0.05
011965.OF,泰康中证500联接C,泰康基金,20220801,股票型,被动指数型,中证500指数收益率*95%+金融机构人民币活期存款利率(税后)*5%,0.4,0.1
014486.OF,汇添富淳享一年定开A,汇添富基金,20220801,债券型,债券型,中债综合财富(总值)指数收益率,0.3,0.05
015355.OF,长城鑫享90天滚动中短债C,长城基金,20220801,债券型,债券型,中债总财富(1-3年)指数收益率*85%+一年期定期存款利率(税后)*15%,0.2,0.05
011964.OF,泰康中证500联接A,泰康基金,20220801,股票型,被动指数型,中证500指数收益率*95%+金融机构人民币活期存款利率(税后)*5%,0.4,0.1
015136.OF,工银瑞信专精特新C,工银瑞信基金,20220801,混合型,混合型,中证1000指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
015354.OF,长城鑫享90天滚动中短债A,长城基金,20220801,债券型,债券型,中债总财富(1-3年)指数收益率*85%+一年期定期存款利率(税后)*15%,0.2,0.05
014824.OF,长信稳兴三个月定开C,长信基金,20220729,债券型,债券型,中债综合指数收益率,0.3,0.08
011563.OF,淳厚利加A,淳厚基金,20220729,混合型,混合型,中债综合全价(总值)指数收益率*80%+沪深300指数收益率*15%+经人民币汇率调整的中证港股通综合指数收益率*5%,0.6,0.1
013215.OF,大摩安盈稳固六个月持有C,摩根士丹利华鑫基金,20220729,债券型,债券型,中债综合指数收益率,0.4,0.2
013214.OF,大摩安盈稳固六个月持有A,摩根士丹利华鑫基金,20220729,债券型,债券型,中债综合指数收益率,0.4,0.2
011564.OF,淳厚利加C,淳厚基金,20220729,混合型,混合型,中债综合全价(总值)指数收益率*80%+沪深300指数收益率*15%+经人民币汇率调整的中证港股通综合指数收益率*5%,0.6,0.1
014823.OF,长信稳兴三个月定开A,长信基金,20220729,债券型,债券型,中债综合指数收益率,0.3,0.08
015890.OF,富国中证500基本面精选C,富国基金,20220729,股票型,股票型,中证500全收益指数收益率*80%+恒生指数收益率(使用汇率估值折算)*10%+中债综合全价指数收益率*10%,1.5,0.25
015889.OF,富国中证500基本面精选A,富国基金,20220729,股票型,股票型,中证500全收益指数收益率*80%+恒生指数收益率(使用汇率估值折算)*10%+中债综合全价指数收益率*10%,1.5,0.25
970182.OF,招商资管招朝鑫中短债C,招商资管,20220729,债券型,债券型,中债总财富(1-3年)指数收益率*85%+一年期定期存款利率(税后)*15%,0.3,0.1
880002.OF,招商资管招朝鑫中短债A,招商资管,20220729,债券型,债券型,中债总财富(1-3年)指数收益率*85%+一年期定期存款利率(税后)*15%,0.3,0.1
920187.OF,中金丰裕稳健一年持有A,中金公司,20220729,混合型,混合型,中债新综合指数(财富)收益率*85%+中证800指数收益率*12%+中证港股通综合指数收益率*3%,0.6,0.1
970193.OF,中金丰裕稳健一年持有C,中金公司,20220729,混合型,混合型,中债新综合指数(财富)收益率*85%+中证800指数收益率*12%+中证港股通综合指数收益率*3%,0.6,0.1
016363.OF,招商中证红利ETF联接E,招商基金,20220728,股票型,被动指数型,中证红利指数收益率*95%+活期存款利率(税后)*5%,0.2,0.1
014462.OF,光大保德信汇佳A,光大保德信基金,20220728,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,1.5,0.25
014463.OF,光大保德信汇佳C,光大保德信基金,20220728,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,1.5,0.25
016282.OF,建信内生动力C,建信基金,20220728,混合型,混合型,沪深300指数收益率*75%+中国债券总指数收益率*25%,1.5,0.25
015909.OF,方正富邦鸿远C,方正富邦基金,20220728,债券型,债券型,中债综合财富(总值)指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%,0.4,0.05
014312.OF,大成优质精选C,大成基金,20220728,混合型,混合型,沪深300指数收益率*70%+中证综合债券指数收益率*20%+恒生指数收益率*10%,1.5,0.25
900055.OF,中信证券现金添利,中信证券,20220728,货币市场型,货币型,中国人民银行公布的七天通知存款利率(税后),0.2,0.05
014311.OF,大成优质精选A,大成基金,20220728,混合型,混合型,沪深300指数收益率*70%+中证综合债券指数收益率*20%+恒生指数收益率*10%,1.5,0.25
015908.OF,方正富邦鸿远A,方正富邦基金,20220728,债券型,债券型,中债综合财富(总值)指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%,0.4,0.05
016030.OF,湘财成长优选一年持有C,湘财基金,20220728,混合型,混合型,中证800指数收益率*75%+上证国债指数收益率*25%,1.5,0.25
016029.OF,湘财成长优选一年持有A,湘财基金,20220728,混合型,混合型,中证800指数收益率*75%+上证国债指数收益率*25%,1.5,0.25
015061.OF,中信建投沪深300指数增强A,中信建投基金,20220727,股票型,增强指数型,沪深300指数收益率*95%+中证综合债指数收益率*5%,1.0,0.1
015062.OF,中信建投沪深300指数增强C,中信建投基金,20220727,股票型,增强指数型,沪深300指数收益率*95%+中证综合债指数收益率*5%,1.0,0.1
014374.OF,景顺长城隽丰平衡养老目标三年持有,景顺长城基金,20220727,混合型,混合型,中证800指数收益率*50%+中证全债指数收益率*35%+恒生指数收益率(使用估值汇率折算)*5%+上海黄金交易所Au99.99现货实盘合约收益率*5%+商业银行活期存款利率(税后)*5%,1.0,0.15
016343.OF,招商中证银行指数E,招商基金,20220727,股票型,被动指数型,中证银行指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1.0,0.2
015830.OF,平安惠复A,平安基金,20220727,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1
014433.OF,国泰智享科技1个月滚动A,国泰基金,20220727,混合型,混合型,中证TMT产业主题指数收益率*70%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25
016347.OF,招商中证煤炭E,招商基金,20220727,股票型,被动指数型,中证煤炭等权指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1.0,0.22
014816.OF,财通资管鸿慧中短债C,财通证券资管,20220727,债券型,债券型,中债综合财富(1年以下)指数收益率*60%+中债综合财富(1-3年)指数收益率*30%+一年期定期存款利率(税后)*10%,0.3,0.05
014679.OF,永赢添添悦6个月持有C,永赢基金,20220727,混合型,混合型,中债-综合全价(总值)指数收益率*85%+中证800指数收益率*10%+银行活期存款利率(税后)*5%,0.4,0.05
014815.OF,财通资管鸿慧中短债A,财通证券资管,20220727,债券型,债券型,中债综合财富(1年以下)指数收益率*60%+中债综合财富(1-3年)指数收益率*30%+一年期定期存款利率(税后)*10%,0.3,0.05
015806.OF,景顺长城景颐尊利C,景顺长城基金,20220727,债券型,债券型,中证综合债指数收益率*90%+沪深300指数收益率*8%+恒生指数收益率(使用估值汇率折算)*2%,0.7,0.15
015326.OF,交银慧选睿信一年持有A,交银施罗德基金,20220727,混合型,混合型,中债综合全价指数收益率*50%+沪深300指数收益率*50%,0.9,0.15
015327.OF,交银慧选睿信一年持有C,交银施罗德基金,20220727,混合型,混合型,中债综合全价指数收益率*50%+沪深300指数收益率*50%,0.9,0.15
